name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
365,0.0794,3002,2,145,-0.1499,-1.147,0,0.2395,0.0,0.0171,-0.5671,0.0028,0.0,-0.8569
5957,0.0214,232,1,13,-0.7635,0.7966,1,0.1347,0.2,1.0,1.3716,0.5398,0.0,1.1033
38946,0.0945,5250,1,13,-0.7584,0.5298,0,0.3443,0.0,0.0,0.6173,0.2017,0.0,-0.8569
33420,0.148,4770,3,4,0.8071,0.8018,1,0.1078,0.0,0.0,0.6173,0.2017,0.0,-0.8569
40832,0.0969,7352,2,202,1.2586,-0.3903,1,0.2395,0.0,0.0,0.6173,0.2017,0.0,-0.8569
8193,0.1453,2899,1,13,-0.8294,0.0835,1,0.1198,0.6,0.0,0.6173,0.2017,0.0,-0.8569
24640,0.1481,8531,1,13,-0.5984,0.4903,1,0.1138,0.0,0.0342,-1.1016,0.0085,0.0,-0.8569
6473,0.0196,4825,2,201,0.8053,0.0625,0,0.3593,0.0,0.2222,1.0548,0.0739,0.0,-0.8569
43328,0.06,7045,1,190,-1.4017,-1.3554,1,0.2096,0.4,0.0,0.6173,0.2017,0.0,-0.8569
29155,0.1481,7045,2,130,1.3933,-0.2858,0,0.4192,0.3,0.0342,0.4039,0.0085,0.0,-0.8569
39448,0.1455,3411,1,28,-0.6034,0.5587,1,0.2096,0.0,0.0171,-1.1081,0.0085,0.4,0.0169
30911,0.0272,8002,2,202,1.1139,-0.5668,0,0.5988,0.4,0.2051,1.3662,0.0682,0.0,-0.6669
31618,0.0035,7256,1,151,-0.9838,-0.638,1,0.2665,0.4,1.0,0.1862,0.6136,0.0,1.0805
950,0.0277,10319,2,206,2.2018,0.3159,1,0.7485,0.2,0.188,0.724,0.0653,0.0,1.7643
38260,0.1481,8806,1,190,-1.2299,-0.9585,0,0.3743,0.1,0.188,1.0548,0.0625,0.0,-0.7809
333,0.0619,501,2,73,-0.4261,-1.4389,2,0.1407,0.0,0.0342,-0.0272,0.0085,0.0,-0.8569
10042,0.0629,6131,2,188,0.029,-0.7094,0,0.479,0.0,1.0,-1.7536,0.9091,1.0,0.9514
13944,0.1482,7746,1,28,-0.5244,0.9892,0,0.2246,1.0,0.0,0.6173,0.2017,0.0,-0.8569
18036,0.1482,3931,2,64,0.0255,-0.9116,1,0.2695,0.2,0.0,0.6173,0.2017,0.0,-0.8569
26068,0.0342,1677,1,13,-0.6669,0.2085,1,0.1946,0.0,0.1026,-1.5435,0.0341,1.0,0.3436
42206,0.0342,1677,1,13,-0.6639,0.2117,1,0.1886,0.0,0.0513,-0.2503,0.017,1.0,1.468
5511,0.0276,243,1,13,-0.6818,0.6135,1,0.2994,0.0,0.0,0.6173,0.2017,0.0,-0.8569
41084,0.0831,1493,1,204,-0.5139,-0.8044,0,0.5329,0.2,1.0,1.3716,0.9631,0.0,0.6702
13877,0.0638,7156,2,34,0.2257,-1.1132,0,0.5988,0.0,0.0,0.6173,0.2017,0.0,-0.8569
13598,0.0759,5744,2,64,-0.0804,-0.7365,0,0.509,0.1,0.0855,-1.4325,0.0284,0.0,-0.8569
23953,0.124,5905,3,59,0.54,2.1239,1,0.1497,0.0,1.0,0.725,1.0,0.4,1.7187
2289,0.0009,4487,1,182,-1.2415,-0.8619,0,0.8832,0.8,0.0342,0.835,0.0085,0.4,-0.8493
35577,0.0966,9022,2,201,0.9195,0.1686,1,0.2994,0.0,0.0513,0.6216,0.0142,0.0,-0.8569
7046,0.1483,6307,2,73,-0.3841,-1.5982,1,0.1946,0.0,0.0171,-1.4282,0.0028,0.0,-0.8569
45386,0.0964,4465,2,201,0.6623,0.0205,0,0.524,0.0,0.0,0.6173,0.2017,0.0,-0.8569
42813,0.0267,3993,1,158,-0.9713,-0.2681,0,0.2695,0.4,0.0171,-1.6426,0.0028,0.0,-0.8569
33242,0.0888,9962,3,68,0.1353,2.2639,0,0.4731,1.0,1.0,0.6173,0.767,0.0,1.506
43964,0.0061,1922,2,94,1.437,0.0672,0,1.0,0.1,0.8205,-1.2116,0.2926,0.0,0.5715
301,0.0541,7728,3,166,-0.3981,1.2947,0,0.3293,0.0,0.0,0.6173,0.2017,0.0,-0.8569
9721,0.03,5202,1,151,-1.0635,-0.6603,0,0.2994,0.4,0.0,0.6173,0.2017,0.0,-0.8569
34298,0.0209,10142,1,214,-0.3501,-0.3491,1,0.3892,0.0,0.2222,-1.0003,0.0767,0.0,0.5715
16208,0.0004,4229,3,117,0.6304,0.6837,1,0.2096,0.2,1.0,0.725,0.804,0.0,-0.7961
12789,0.1486,6205,1,91,-0.0463,0.2518,1,0.2096,0.6,0.0513,-0.1317,0.0142,0.0,-0.8569
30110,0.0544,6257,2,202,1.1359,-0.53,0,0.3593,0.9,0.0,0.6173,0.2017,0.0,-0.8569
24149,0.0366,1664,2,34,0.2932,-1.2206,0,0.509,0.4,0.2222,0.8317,0.0824,0.0,-0.8265
11332,0.0116,5920,2,202,1.0582,-0.713,0,0.5988,0.6,0.0,0.6173,0.2017,0.0,-0.8569
18082,0.0403,4526,2,64,0.0428,-0.8818,0,1.0,0.2,0.0342,-1.7515,0.0085,0.4,-0.8569
39035,0.006,2991,1,91,-0.0319,0.0841,0,0.3593,0.2,0.0342,-0.7816,0.0114,0.0,-0.8569
36855,0.1465,466,2,64,-0.0642,-0.9165,0,0.8952,0.0,1.0,-0.1371,0.429,0.0,1.0957
15979,0.149,608,2,94,1.6584,-0.043,0,0.4491,0.2,0.0,0.6173,0.2017,0.0,-0.8569
7655,0.149,10617,1,108,-1.6354,-0.533,1,0.1347,0.3,0.0855,-0.2416,0.0256,0.4,-0.8569
25159,0.0632,9331,1,158,-0.9104,-0.4129,1,0.2096,0.1,0.0684,-0.6749,0.0227,0.0,-0.8569
24637,0.1026,2001,1,13,-0.6479,0.2843,1,0.1467,0.0,0.0171,0.295,0.0028,0.0,-0.8569
14287,0.149,8979,2,64,-0.0136,-0.8584,1,0.3443,0.0,0.0171,-1.1049,0.0028,0.4,-0.8569
7696,0.1491,7604,2,94,1.7569,0.2235,1,0.1647,0.2,0.1368,0.9406,0.0597,0.0,-0.8569
47072,0.1358,7054,1,214,-0.366,0.7862,1,0.1647,0.0,0.0171,0.5106,0.0028,0.0,-0.8569
5427,0.0301,1696,2,35,-0.2697,-1.0092,0,0.7485,1.0,0.8205,1.2617,0.517,0.4,1.7339
5486,0.1491,6765,1,182,-1.1441,-0.8772,0,1.0,0.2,0.188,-1.2202,0.0852,0.0,-0.7201
24987,0.0573,2269,1,42,-0.7868,-1.1563,0,0.5928,0.2,0.0171,0.1883,0.0227,0.0,-0.8189
37629,0.1491,4926,1,13,-0.8637,0.182,0,0.2335,0.0,0.0171,-0.9971,0.0028,0.0,-0.8569
2033,0.1491,9966,1,158,-0.9401,-0.4277,0,0.5988,0.1,0.0171,-1.3279,0.0028,0.0,-0.8569
17963,0.1491,8971,2,64,-0.113,-0.851,0,0.8982,1.0,0.0171,0.4028,0.0028,0.0,-0.8569
6145,0.0062,1621,1,28,-0.4593,1.1365,0,0.6737,0.1,0.0513,1.1615,0.0142,0.0,-0.8569
37761,0.0132,11191,2,178,-0.1153,-1.3167,0,1.0,0.1,0.4103,1.2639,0.142,0.0,-0.6821
37040,0.0064,5920,1,91,-0.0719,0.4182,1,0.1587,0.6,0.1197,-0.8947,0.0398,0.4,-0.8569
31233,0.1493,784,2,92,0.0895,-1.1653,0,0.476,0.4,0.3761,1.0548,0.1278,0.0,-0.6897
28299,0.08,11117,2,201,0.6035,-0.1508,1,0.1946,1.0,0.0513,-1.2159,0.0199,1.0,1.7415
36352,0.0724,8603,1,13,-0.8002,0.1553,1,0.1347,0.0,0.0,0.6173,0.2017,0.0,-0.8569
13899,0.0747,2663,2,119,-0.1843,-1.0264,1,0.3593,0.2,1.0,-1.2148,0.5142,0.8,-0.1047
2346,0.0458,83,2,112,0.1698,-0.7244,0,0.8383,0.0,0.0684,0.5084,0.0227,0.0,0.8526
11117,0.0767,1232,1,41,-0.6468,-0.3816,1,0.1796,0.1,0.7179,-0.3505,0.2443,0.0,-0.8569
12495,0.0214,8441,1,51,-1.0784,0.0192,1,0.2994,0.0,0.0342,-0.9949,0.0085,0.4,1.9163
24236,0.1493,1922,2,95,0.6002,-0.9596,1,0.479,0.4,0.0855,1.1615,0.0341,0.0,-0.8569
21066,0.1493,951,3,117,0.4825,0.6886,1,0.1347,0.0,0.0171,0.295,0.0028,0.0,-0.8569
2588,0.0944,4992,3,163,-0.0459,2.4097,1,0.1168,0.0,0.0342,-1.1038,0.0085,0.0,-0.8569
12145,0.1493,2061,1,28,-0.7196,1.1005,1,0.1497,0.0,0.0,0.6173,0.2017,0.0,-0.8569
41263,0.009,11286,2,64,0.01,-0.7332,0,0.3593,0.3,0.359,0.725,0.3466,0.0,-0.7885
13873,0.0037,5634,1,158,-0.9238,-0.3807,1,0.2964,0.0,0.1368,-1.6426,0.0455,0.4,-0.8569
44971,0.0015,5526,2,202,1.083,-0.509,1,0.3862,0.2,0.0855,0.9438,0.0256,0.0,-0.8569
4232,0.1494,4431,1,28,-0.5016,0.7584,0,1.0,0.2,0.9915,-0.7837,0.3409,0.0,-0.2415
7542,0.0072,2003,2,201,0.7607,-0.0747,0,0.8982,0.0,0.0171,1.2671,0.0028,0.0,-0.8569
9327,0.1494,10310,1,214,-0.4376,0.323,0,0.4192,0.1,0.0684,-1.759,0.0199,0.0,-0.8569
28354,0.1296,8459,2,64,-0.0044,-0.6031,0,0.3593,0.0,0.0342,0.3974,0.0114,0.0,-0.8569
25433,0.1494,8979,1,51,-1.1491,0.7194,1,0.1916,0.1,0.9573,1.0483,0.75,0.0,0.5411
10828,0.1076,5178,1,51,-1.0015,0.3181,0,0.3593,0.1,0.0342,-1.5338,0.0085,0.0,-0.8569
34347,0.1495,9436,2,206,2.0065,0.3369,1,0.1198,0.6,0.2051,-0.1371,0.0739,0.0,-0.4922
13504,0.0613,6662,2,35,-0.2608,-1.048,0,0.3593,0.3,0.1197,1.4859,0.0398,0.0,-0.8569
19296,0.0097,6237,2,75,0.231,-0.9236,1,0.2844,0.0,0.0,0.6173,0.2017,0.0,-0.8569
44310,0.1495,3002,1,80,-0.7562,-0.5321,0,0.4491,0.2,0.1709,1.1529,0.0568,0.0,-0.8569
30760,0.1495,621,2,145,-0.1566,-1.1254,0,1.0,0.5,0.2393,0.9406,0.0795,0.0,-0.1731
10964,0.0701,2030,2,202,1.356,-0.4413,1,0.2994,0.1,0.5641,0.2918,0.1903,0.4,-0.8569
46852,0.0871,4526,3,11,0.7077,2.4097,0,0.8683,0.0,1.0,-0.8915,0.4489,0.0,1.7111
42803,0.0026,10853,1,51,-1.1722,-0.1633,0,0.3593,0.2,0.0855,-0.025,0.0284,0.0,-0.8569
8627,0.0929,9967,2,119,-0.1357,-0.8311,0,0.3892,0.1,0.0,0.6173,0.2017,0.0,-0.8569
26244,0.1495,297,3,117,0.6529,0.5568,1,0.2096,0.4,0.0,0.6173,0.2017,0.0,-0.8569
43055,0.0089,8283,2,209,0.1174,-1.3314,0,0.7036,0.2,1.0,-0.7837,0.6733,0.4,0.1004
8738,0.0219,2709,2,94,1.5001,0.0524,1,0.2844,0.0,0.1709,-0.0347,0.0568,0.0,-0.8569
28190,0.1496,4168,2,95,0.5694,-1.0802,1,0.2395,1.0,0.0,0.6173,0.2017,0.0,-0.8569
17357,0.0385,864,2,64,-0.1166,-0.7512,0,0.8383,1.0,0.0171,0.7304,0.0114,0.0,0.0245
32057,0.1426,4723,2,209,0.1203,-1.4304,0,0.5838,0.1,0.5128,0.9406,0.1733,0.0,0.5791
21520,0.1497,440,2,94,1.7163,0.326,0,0.2994,0.2,0.2393,-0.5736,0.0795,0.0,-0.8569
33085,0.0264,2162,1,91,-0.1392,0.2,0,0.2994,0.2,0.1197,1.1604,0.0369,0.0,-0.8569
14273,0.0442,607,3,117,0.4972,0.6343,0,0.3892,0.2,0.1026,-0.8969,0.0341,0.0,-0.8569
12064,0.0837,1715,2,64,-0.1337,-0.8117,0,0.3892,0.6,0.0342,0.5127,0.0085,0.0,-0.8569
33830,0.1497,6023,1,13,-0.8292,0.3659,1,0.3743,0.3,0.4615,-0.8947,0.1591,0.4,1.5136
9506,0.1497,6023,1,13,-0.687,0.6275,0,0.3892,0.3,0.5812,1.1539,0.2045,0.4,1.7263
14584,0.0541,3800,0,62,1.8412,1.6065,0,0.3593,0.0,1.0,0.6173,0.8778,0.0,1.7643
13024,0.0963,10086,2,202,1.2573,-0.3977,0,0.5389,0.1,0.0513,-1.4314,0.0142,0.8,-0.325
12359,0.0944,5747,2,61,1.2115,0.5102,1,0.2395,0.1,1.0,-1.1059,0.5739,1.0,-0.6897
27164,0.0473,5550,2,37,-0.2302,-1.3529,0,0.7485,0.1,0.0342,0.7229,0.0085,0.0,-0.8569
25343,0.1498,1949,1,214,-0.218,0.3228,1,0.3743,0.0,0.0,0.6173,0.2017,0.0,-0.8569
38729,0.1498,901,1,182,-1.2019,-0.6467,0,0.497,0.2,0.1026,-1.3193,0.0341,0.0,-0.8569
16745,0.0357,2003,2,202,1.3672,-0.3109,1,0.1916,0.3,0.0171,1.1583,0.0028,0.0,-0.8569
36398,0.0245,3347,1,214,-0.3872,0.4,1,0.1048,0.4,0.0171,0.4028,0.0057,0.0,-0.8569
40895,0.082,6811,2,94,1.4622,0.3075,0,0.3593,0.0,0.0171,-0.4593,0.0057,0.0,-0.8569
42382,0.0131,4197,1,151,-0.9015,-0.7122,1,0.1796,0.1,0.1197,0.406,0.0426,0.0,-0.8569
28395,0.1499,2640,1,214,-0.1704,-0.0485,0,0.6437,0.0,0.0171,-1.6437,0.0028,0.0,-0.8569
6067,0.0178,5329,1,151,-0.9731,-0.731,1,0.1737,0.0,1.0,-1.1059,1.0,0.4,0.4955
27226,0.0196,417,2,127,0.68,-0.7133,0,0.7784,0.4,0.0,0.6173,0.2017,0.0,-0.8569
7478,0.059,10748,1,28,-0.6244,1.1973,1,0.1198,0.2,1.0,1.2639,0.4148,0.0,-0.6745
12951,0.1225,8735,2,94,1.7919,0.2136,1,0.2335,0.0,0.0684,-1.7525,0.0227,0.4,-0.439
2426,0.1499,6902,2,64,-0.0739,-0.6743,1,0.2395,0.5,0.0171,0.5106,0.0028,0.0,-0.8569
18042,0.1048,361,2,64,0.0128,-0.7959,2,0.2395,0.1,0.0342,1.266,0.0085,0.0,-0.8569
9258,0.0136,4502,1,13,-0.8296,0.7011,0,0.476,0.6,0.1026,-1.4357,0.0511,0.0,-0.8493
4264,0.0492,6827,1,28,-0.5235,0.8863,1,0.4491,0.0,0.0,0.6173,0.2017,0.0,-0.8569
9264,0.102,8576,1,28,-0.749,1.0274,0,0.2665,0.4,0.0,0.6173,0.2017,0.0,-0.8569
26979,0.0083,7735,2,119,-0.1527,-0.7722,1,0.4341,0.1,1.0,-1.537,0.8949,0.0,0.1612
26921,0.1497,4770,2,137,0.3561,-0.5469,1,0.3892,0.0,0.0342,0.405,0.0085,0.0,-0.8569
7022,0.0541,9395,1,13,-0.7689,-0.0081,1,0.1497,0.0,0.0,0.6173,0.2017,0.0,-0.8569
17489,0.1502,8431,1,74,-1.5131,-0.1126,0,0.2994,0.0,0.0342,1.3781,0.0085,0.0,-0.8569
26215,0.1501,2446,1,13,-0.7447,-0.0076,1,0.1886,0.2,0.0342,0.1883,0.0085,0.0,-0.8569
5967,0.0084,4616,1,60,-1.4673,0.1776,1,0.1497,0.0,0.0,0.6173,0.2017,0.0,-0.8569
27631,0.1356,6254,2,119,-0.2147,-0.8183,0,0.5659,0.4,0.359,-0.0293,0.1307,0.0,0.959
7856,0.1502,4197,1,74,-1.3917,-0.0231,0,0.2964,0.6,0.0342,-0.0272,0.0085,0.0,-0.8569
30081,0.0317,10277,2,34,0.3199,-1.0092,1,0.4491,0.0,0.0,0.6173,0.2017,0.0,-0.8569
42964,0.1503,1804,2,61,1.3154,0.442,1,0.1048,0.0,0.0171,0.5106,0.0028,0.0,-0.8569
45979,0.0057,11109,2,73,-0.3898,-1.4926,0,0.5988,0.0,0.1026,0.0806,0.0341,0.0,-0.8569
42519,0.0193,4512,2,94,1.8058,0.3225,1,0.1048,0.4,0.0342,-1.6502,0.0114,0.0,-0.8569
22916,0.1224,4770,2,206,1.9436,0.2718,1,0.1796,0.0,0.0171,0.6183,0.0028,0.0,-0.8569
9604,0.1503,3931,1,13,-0.7386,0.0099,1,0.2395,0.1,0.1368,1.0505,0.0455,0.0,1.2781
8274,0.0151,1115,2,112,0.1937,-0.7345,0,0.5958,0.2,0.3419,-1.0025,0.1165,0.0,-0.8569
24172,0.0252,852,2,61,1.1005,0.191,0,0.521,0.0,0.3248,-1.6469,0.1193,1.0,1.5896
47442,0.0353,10754,1,175,-2.518,-0.052,1,0.2545,0.6,0.0,0.6173,0.2017,0.8,-0.1731
9749,0.1246,5329,2,202,0.9378,-0.6533,1,0.3593,0.6,0.188,-0.8915,0.3267,0.0,1.8935
12350,0.0433,7045,1,28,-0.5008,0.7128,0,0.2934,0.3,0.0171,-1.4271,0.0028,0.0,-0.8569
20757,0.1062,338,2,64,-0.0867,-0.974,1,0.3563,0.1,0.0684,-0.566,0.0199,0.0,-0.8569
33599,0.1505,2427,1,13,-0.7218,0.0647,1,1.0,0.0,0.0,0.6173,0.2017,0.0,-0.8569
38255,0.0634,8283,1,190,-1.2354,-1.0188,1,0.2246,0.0,1.0,0.0784,0.6591,0.4,0.9134
4528,0.1299,8185,1,13,-0.8571,0.361,0,1.0,0.1,0.5812,0.9384,0.2131,0.4,1.7035
47077,0.0501,5680,1,63,-1.2867,1.6957,1,0.1647,0.1,0.1538,-1.4249,0.0511,0.0,1.7415
9864,0.1506,8545,1,13,-0.6918,0.5473,1,0.1916,0.0,0.4103,-0.7837,0.1392,0.0,-0.8569
8973,0.0644,8281,1,214,-0.3922,0.1695,1,0.2096,1.0,0.0,0.6173,0.2017,0.0,-0.8569
8902,0.0759,9050,2,209,0.0034,-1.3355,1,0.3174,0.4,0.0342,-1.6512,0.0085,0.0,-0.8569
25005,0.0191,8185,1,214,-0.5211,0.3653,1,0.1347,0.2,0.2393,1.266,0.0966,0.0,-0.8569
40998,0.0556,621,2,178,-0.126,-1.3699,1,0.3743,0.1,0.0342,-0.8872,0.0085,0.0,-0.8569
790,0.1506,9819,2,127,0.4398,-0.3393,1,0.2096,0.0,0.0342,1.4805,0.0085,0.0,-0.8569
39404,0.0045,11238,2,94,1.5611,0.2824,1,0.1198,0.0,0.0342,-0.3505,0.0085,0.0,-0.8569
42909,0.1001,3802,3,117,0.2714,0.0137,0,0.2994,0.4,0.0,0.6173,0.2017,0.0,-0.8569
22494,0.1495,6662,3,54,0.8946,1.2213,1,0.2545,0.2,0.0513,-1.3193,0.0142,0.4,0.3815
25247,0.0487,8791,1,158,-0.9255,-0.4659,0,0.2246,0.0,0.0684,1.1615,0.0199,0.0,-0.8569
7454,0.1506,7201,2,64,-0.1344,-0.6778,0,0.524,0.0,0.1538,1.0483,0.0653,0.0,-0.6213
15867,0.1507,326,2,119,-0.1077,-0.9503,1,0.4491,0.0,0.0,0.6173,0.2017,0.0,-0.8569
1568,0.1479,621,2,95,0.6048,-1.1009,1,0.4491,0.0,0.0171,0.6183,0.0028,0.0,-0.8569
7901,0.0287,308,1,175,-2.6932,-0.1241,0,0.3862,0.1,0.7692,0.6173,0.2614,1.0,1.0881
9888,0.1507,10157,1,28,-0.5471,0.9027,1,0.1796,0.0,0.0,0.6173,0.2017,0.0,-0.8569
13677,0.0046,9263,1,214,-0.3385,-0.3486,1,0.2395,0.1,1.0,-1.5381,0.4631,0.0,0.7386
31065,0.1508,8388,3,117,0.4897,0.9343,1,0.1198,0.0,0.0,0.6173,0.2017,0.0,-0.8569
7676,0.0912,3506,1,13,-0.6864,-0.1145,1,0.2695,0.0,0.0,0.6173,0.2017,0.4,-0.8569
11618,0.0291,7908,2,119,-0.2555,-0.9631,1,0.3593,0.0,0.3077,-0.2416,0.1023,0.0,-0.8569
43127,0.1509,4931,1,13,-0.7222,0.2723,0,0.2994,0.6,0.0342,-1.2116,0.0085,0.0,-0.8569
4438,0.0389,4765,3,4,0.6559,0.7442,0,0.3743,0.1,0.0,0.6173,0.2017,0.0,-0.8569
36579,0.1509,7604,1,214,-0.3086,0.0906,1,0.1048,0.0,0.0513,-0.4572,0.0142,0.0,-0.8569
1439,0.0311,7113,1,214,-0.2658,-0.0119,0,0.8054,0.0,0.0171,-0.0272,0.0028,0.0,-0.8569
19673,0.1101,2267,2,86,0.1024,-0.713,1,0.1347,1.0,0.0342,1.4816,0.0085,0.0,-0.8569
11905,0.023,7725,2,202,1.2988,-0.1382,0,0.5539,0.0,0.0171,-1.6426,0.0028,0.0,-0.8569
3774,0.1507,9184,2,202,0.945,-0.6636,0,0.3593,1.0,0.0342,1.1593,0.0199,0.0,0.6627
15294,0.1509,1563,2,119,-0.1769,-0.8134,1,0.2904,0.0,0.0342,1.2703,0.0085,0.0,-0.8569
28356,0.0015,3834,2,137,0.3033,-0.551,0,0.6886,0.1,0.0,0.6173,0.2017,0.0,-0.8569
38540,0.0169,9257,1,31,-0.8678,-1.1601,0,0.4491,0.0,0.1026,-1.6437,0.0313,0.0,-0.8569
29256,0.1269,9422,1,51,-0.9678,0.1716,0,0.4042,0.1,0.3932,-0.5682,0.1648,0.0,-0.8569
39090,0.0152,4680,1,214,-0.2429,0.2658,1,0.1347,0.4,0.0,0.6173,0.2017,0.0,-0.8569
7479,0.0422,5077,1,190,-1.5668,-1.5412,1,0.1407,0.2,0.0342,-1.6405,0.0085,0.0,-0.8569
4329,0.0466,2722,3,4,0.7168,0.8841,0,0.3593,0.0,0.0513,0.2961,0.0142,0.0,-0.8569
11361,0.151,10880,1,214,-0.4139,0.2557,0,0.2994,0.0,0.188,1.1626,0.0625,0.0,-0.8569
12606,0.151,5671,2,130,1.3885,-0.2253,0,0.1796,0.0,0.0,0.6173,0.2017,0.0,-0.8569
18420,0.0588,7492,2,144,-0.0579,-1.0635,0,0.7335,0.2,0.2393,-0.3537,0.0824,0.0,0.6475
39245,0.0055,326,2,127,0.3155,-0.797,0,0.4491,0.2,0.0171,-1.1049,0.0028,0.0,-0.8569
27623,0.151,4031,2,127,0.6546,-0.7135,0,1.0,0.6,0.0,0.6173,0.2017,0.0,-0.8569
36646,0.0132,7514,2,112,0.1626,-0.5185,1,0.2844,1.0,0.0171,-1.7547,0.0057,0.0,-0.3098
21135,0.0211,2982,2,119,-0.2485,-0.9596,0,0.3593,0.3,0.0513,-0.4615,0.0199,0.0,-0.8569
19429,0.1512,4973,2,92,0.005,-1.3003,1,0.4341,0.2,1.0,-1.2148,0.3665,0.0,-0.8569
22020,0.0146,6274,1,214,-0.2933,-0.0376,0,0.3263,0.1,0.4786,0.5095,0.1705,0.0,0.4347
27879,0.004,621,1,214,-0.2798,0.0407,1,0.2395,0.2,0.0342,-1.5359,0.0085,0.0,-0.8569
42913,0.1512,9106,1,51,-1.0211,0.2977,0,0.3144,0.0,0.1197,-0.6727,0.0398,0.0,-0.8569
16357,0.0616,4385,3,4,0.7983,0.6376,1,0.1108,0.0,0.0,0.6173,0.2017,0.0,-0.8569
27024,0.1512,2955,1,13,-0.8178,0.263,0,0.3743,0.2,1.0,-1.2137,0.7699,0.0,0.7918
34487,0.0133,2366,2,145,-0.0889,-1.1241,1,0.2395,0.1,0.0171,-1.2116,0.0028,0.0,-0.8569
40870,0.0437,9580,2,202,0.7739,-0.7144,0,0.4192,0.1,0.0342,-1.7472,0.0085,0.0,-0.8569
18053,0.1442,6902,2,64,-0.1226,-0.8014,0,0.7485,0.2,0.359,0.946,0.1222,0.0,-0.8569
3321,0.0023,6353,1,13,-0.8753,0.6266,1,0.2365,0.0,0.0,0.6173,0.2017,0.0,-0.8569
22674,0.0256,8329,2,119,-0.1898,-0.7921,0,1.0,0.6,0.0171,0.0827,0.0028,0.0,-0.8569
42254,0.1184,7728,1,91,0.0063,-0.0722,0,0.3593,0.2,0.1026,0.0763,0.0455,0.4,-0.5302
18023,0.0888,10871,2,64,-0.1346,-0.6672,1,0.2994,0.0,0.0,0.6173,0.2017,0.0,-0.8569
8783,0.0745,8884,2,202,0.8998,-0.9148,0,0.4491,0.0,0.0171,-0.7816,0.0028,0.0,-0.8569
13265,0.019,6940,2,86,0.1266,-0.7455,1,0.5988,0.0,0.0,0.6173,0.2017,0.0,-0.8569
25776,0.087,4813,3,117,0.4304,0.3691,0,0.3293,0.0,0.1538,0.9438,0.0511,0.0,-0.8569
43014,0.1514,7140,1,85,-1.107,-1.0076,0,0.494,0.2,1.0,0.6173,1.0,0.0,0.1612
12016,0.0138,4554,2,94,1.7949,0.1261,1,0.2066,1.0,0.0171,-1.1124,0.0057,1.0,-0.3706
12017,0.0138,4554,2,94,1.7917,0.1798,1,0.2066,1.0,0.0513,1.3749,0.0199,1.0,-0.6137
4923,0.1515,4680,1,74,-1.6013,0.0393,1,0.5389,0.0,0.3761,0.2993,0.1392,0.4,-0.1807
25089,0.0647,3006,2,206,1.9611,0.3989,1,0.1198,0.0,0.0342,0.0849,0.0114,0.0,-0.8569
1699,0.0167,10110,1,74,-1.6098,-0.0062,1,0.1198,0.2,0.0684,-1.7515,0.0227,0.4,-0.8569
4098,0.1354,1627,3,183,-1.0493,2.4097,1,0.3263,0.0,0.0171,-0.1371,0.0199,0.0,1.9163
36218,0.0083,2153,2,197,-0.178,-1.5502,1,0.2994,0.0,0.2564,-0.9992,0.0938,0.4,-0.8569
31635,0.015,9836,1,159,-1.3402,-0.156,1,0.2096,0.4,0.0513,0.5127,0.0142,0.4,-0.8569
40621,0.1516,10443,2,137,0.3852,-0.6595,0,0.5928,0.4,0.0171,-0.4572,0.0028,0.0,-0.8569
35860,0.1516,411,1,28,-0.6266,0.6422,1,0.1497,0.2,0.0684,1.0548,0.0199,0.0,-0.8569
31658,0.1516,8170,1,28,-0.5993,0.7461,0,0.3892,0.1,1.0,-0.9992,0.6222,0.0,0.7386
13115,0.1108,9892,1,13,-0.9048,0.7123,0,0.4042,0.1,0.1026,-1.1006,0.0341,0.0,-0.8569
9876,0.0187,2366,1,28,-0.4143,0.9136,1,0.1048,1.0,0.0,0.6173,0.2017,0.0,-0.8569
218,0.1516,4929,2,202,1.2291,-0.3098,0,1.0,0.2,0.0,0.6173,0.2017,0.0,-0.8569
6426,0.0248,4433,1,74,-1.7885,-0.1489,1,0.3234,0.1,1.0,0.6173,0.3494,0.0,1.7567
11314,0.004,7075,2,201,0.9922,0.0421,0,1.0,0.1,0.5128,0.1862,0.1761,0.0,1.6655
1820,0.0698,6924,1,151,-1.1176,-0.6925,0,0.3862,0.4,0.0342,0.6194,0.0085,0.0,-0.8569
43000,0.1517,4747,2,94,1.4309,-0.0335,1,0.2635,0.3,0.2735,1.155,0.1193,0.0,-0.8569
39554,0.1512,5862,3,77,0.7088,2.4097,1,0.2246,0.0,0.4786,-1.759,0.1676,0.0,1.9011
31143,0.1517,35,1,214,-0.2158,-0.2299,1,0.2545,0.0,0.0,0.6173,0.2017,0.0,-0.8569
15816,0.0997,6761,2,206,2.3478,0.6343,1,0.2096,0.0,0.0342,-1.5316,0.0142,0.0,0.2448
47460,0.0242,8456,1,91,0.0307,-0.057,0,0.5539,0.0,0.0513,-0.6803,0.0142,0.0,-0.8569
10249,0.0143,6655,1,41,-0.879,-0.2302,0,0.4341,0.2,0.0855,-1.1038,0.0256,0.0,-0.8569
35694,0.0036,5562,1,13,-0.7761,0.128,0,0.4491,0.0,0.0171,0.3004,0.0028,0.8,-0.8569
