gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0.0,0.0,0.0,0.0,0.107,1.0,0,1,0,0,2,2,2,2,1,1.0,2,1.1463,0.5519,0.0
1.0,0.0,0.0,0.0,-1.196,1.0,0,1,0,0,2,0,0,2,0,0.0,1,0.6959,-0.8941,0.0
1.0,0.0,0.0,0.0,0.2292,1.0,2,1,2,2,0,0,2,2,1,1.0,2,1.3324,0.7087,0.0
1.0,0.0,1.0,1.0,0.107,1.0,2,0,2,2,2,2,0,0,2,1.0,1,0.1458,0.0919,0.0
1.0,0.0,0.0,0.0,-1.0331,1.0,2,1,0,0,2,0,2,0,0,1.0,2,0.8538,-0.7454,1.0
0.0,0.0,0.0,0.0,0.5957,1.0,0,0,0,0,2,2,2,2,2,0.0,3,0.322,0.5423,0.0
0.0,0.0,0.0,0.0,-0.7481,1.0,0,0,0,2,0,0,0,0,0,0.0,2,-0.4757,-0.6695,0.0
0.0,1.0,1.0,0.0,-0.5038,1.0,0,0,0,2,0,0,0,2,0,1.0,2,-0.1583,-0.4514,0.0
1.0,0.0,1.0,0.0,1.3694,1.0,2,0,2,2,0,2,2,2,2,0.0,2,0.6809,1.4376,0.0
1.0,0.0,1.0,0.0,-0.7074,1.0,0,2,1,1,1,1,1,1,0,1.0,1,-1.506,-0.8569,0.0
0.0,0.0,0.0,0.0,0.3921,1.0,0,2,1,1,1,1,1,1,2,1.0,0,-1.4628,-0.6346,0.0
0.0,0.0,1.0,0.0,-0.6259,1.0,2,1,2,0,0,0,0,0,0,0.0,2,0.4699,-0.4119,0.0
1.0,0.0,0.0,0.0,0.1885,1.0,2,1,0,2,0,2,2,2,1,1.0,1,1.3207,0.6605,0.0
0.0,0.0,0.0,0.0,-0.8295,1.0,0,0,0,2,0,0,0,0,0,1.0,2,-0.5106,-0.7374,0.0
1.0,0.0,1.0,0.0,0.84,1.0,0,1,0,2,0,0,2,2,1,1.0,0,0.9801,1.1417,1.0
0.0,0.0,0.0,0.0,1.1251,1.0,2,2,1,1,1,1,1,1,2,0.0,3,-1.3215,-0.343,0.0
1.0,0.0,1.0,1.0,-0.5852,0.0,1,0,0,0,0,0,0,0,0,0.0,1,-1.3032,-0.8009,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.337,-0.9744,1.0
0.0,0.0,0.0,0.0,-1.196,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1791,-0.9217,0.0
0.0,0.0,0.0,1.0,-0.9517,1.0,0,0,0,0,0,2,2,2,0,1.0,1,0.1542,-0.7551,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,2,0,0,1.0,2,0.5148,-0.972,1.0
1.0,0.0,1.0,0.0,0.9622,1.0,2,1,2,2,2,0,0,0,1,1.0,2,0.9435,1.3121,0.0
1.0,0.0,1.0,1.0,-0.6259,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1409,-0.4999,1.0
0.0,0.0,1.0,1.0,-0.8702,1.0,2,0,0,0,0,2,0,2,0,1.0,2,0.0528,-0.6804,1.0
1.0,0.0,0.0,0.0,-1.0331,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1591,-0.7773,0.0
0.0,0.0,1.0,1.0,1.4915,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.481,-0.3838,0.0
1.0,0.0,0.0,0.0,-0.5445,1.0,2,1,0,0,0,0,0,2,0,1.0,0,0.7059,-0.3309,1.0
0.0,0.0,1.0,1.0,-1.196,1.0,0,1,0,0,0,0,0,2,0,1.0,2,0.5164,-0.897,1.0
1.0,0.0,1.0,1.0,0.8807,1.0,0,2,1,1,1,1,1,1,2,0.0,1,-1.4744,-0.5259,0.0
1.0,0.0,1.0,0.0,1.2065,1.0,2,2,1,1,1,1,1,1,1,1.0,1,-1.3631,-0.3687,0.0
1.0,0.0,0.0,0.0,-0.3409,1.0,2,1,0,2,0,0,2,0,0,1.0,1,0.8571,0.0003,1.0
0.0,0.0,1.0,1.0,1.2065,1.0,2,0,0,0,0,0,2,2,0,1.0,1,0.1891,0.8911,0.0
1.0,0.0,0.0,0.0,-0.6259,1.0,2,0,2,0,0,0,0,2,0,0.0,0,0.0328,-0.5168,0.0
1.0,0.0,0.0,0.0,-0.9517,0.0,1,0,0,0,0,0,0,0,0,1.0,3,-1.3348,-0.9235,0.0
1.0,0.0,1.0,1.0,1.2879,1.0,0,0,2,0,2,2,2,0,2,0.0,3,0.1492,0.9562,0.0
0.0,0.0,0.0,0.0,-1.2367,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3702,-0.9441,1.0
1.0,0.0,1.0,1.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,1.0,3,-0.6285,-0.9872,1.0
0.0,0.0,1.0,0.0,-0.6666,0.0,1,0,0,0,0,2,2,2,0,1.0,2,-0.4923,-0.6497,1.0
0.0,0.0,1.0,0.0,1.6137,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3331,-0.1995,0.0
1.0,0.0,0.0,0.0,-0.0966,1.0,2,1,2,2,2,0,0,0,1,0.0,0,0.8521,0.2378,0.0
0.0,0.0,1.0,0.0,0.6771,1.0,2,1,2,0,0,0,2,2,0,1.0,3,1.1994,1.1326,0.0
1.0,0.0,1.0,0.0,1.1658,1.0,2,0,2,0,2,2,0,2,2,0.0,1,0.3519,1.0805,0.0
1.0,0.0,1.0,1.0,0.5957,1.0,2,1,0,2,0,0,2,0,0,0.0,2,0.7458,0.7662,0.0
1.0,0.0,0.0,0.0,-0.5038,1.0,0,0,2,0,2,0,0,2,0,0.0,1,-0.012,-0.39,0.0
1.0,0.0,1.0,1.0,0.0663,1.0,0,1,0,0,0,0,2,0,0,0.0,2,0.45,0.1247,1.0
0.0,0.0,1.0,1.0,1.5323,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3315,-0.2631,0.0
1.0,0.0,0.0,1.0,0.8807,1.0,0,1,2,2,0,2,2,2,1,1.0,2,1.3656,1.5649,0.0
1.0,1.0,1.0,0.0,1.1658,1.0,2,1,0,2,2,2,2,0,1,1.0,3,1.1147,1.6708,0.0
1.0,0.0,0.0,0.0,-1.196,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.4051,-0.9066,1.0
1.0,0.0,0.0,0.0,-0.7888,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.506,-0.8881,0.0
0.0,1.0,0.0,0.0,-0.6666,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.0432,-0.3323,1.0
0.0,0.0,1.0,1.0,-1.196,1.0,0,0,0,2,0,0,2,0,0,1.0,1,-0.2015,-0.933,0.0
1.0,0.0,0.0,0.0,-0.3002,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.4827,-0.7706,0.0
1.0,0.0,0.0,0.0,-0.0966,1.0,2,0,2,0,0,0,0,2,0,1.0,3,-0.0087,-0.1737,0.0
0.0,0.0,1.0,0.0,-0.463,0.0,1,0,2,0,0,0,0,0,0,0.0,2,-1.2052,-0.7296,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,0.0,2,-0.6468,-0.9874,1.0
0.0,0.0,0.0,0.0,-0.7074,1.0,0,2,1,1,1,1,1,1,0,0.0,0,-1.5076,-0.8797,1.0
1.0,1.0,1.0,0.0,-0.3816,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8538,-0.0727,0.0
0.0,0.0,1.0,1.0,0.5143,1.0,2,1,2,2,0,0,2,2,0,1.0,2,1.3423,1.0812,0.0
0.0,0.0,1.0,1.0,-0.3409,1.0,2,1,0,2,2,0,0,0,1,0.0,0,0.6112,-0.1099,0.0
0.0,0.0,0.0,0.0,-0.8702,1.0,2,1,0,0,0,2,2,0,0,0.0,2,0.8438,-0.5713,1.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,0.0,3,-0.6551,-0.9875,1.0
0.0,0.0,1.0,0.0,0.9622,1.0,2,1,0,0,2,2,2,2,2,0.0,0,1.2775,1.5286,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,2,0,0,0,0,0,0.0,2,0.3669,-0.974,1.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,2,-1.506,-0.9988,0.0
0.0,0.0,0.0,0.0,-1.0331,1.0,0,1,0,0,0,0,0,2,0,1.0,2,0.4832,-0.7765,1.0
0.0,1.0,1.0,0.0,0.9215,1.0,0,1,0,0,2,2,2,0,2,0.0,1,0.7989,1.114,0.0
0.0,0.0,0.0,0.0,-1.2367,0.0,1,0,0,0,0,2,0,0,0,1.0,2,-1.1254,-0.9814,1.0
0.0,0.0,1.0,1.0,1.6137,1.0,2,0,2,0,2,2,2,2,2,1.0,1,0.7026,1.6904,0.0
0.0,1.0,0.0,0.0,0.5143,0.0,1,0,0,0,0,0,0,2,1,0.0,2,-1.0157,-0.3026,0.0
0.0,0.0,0.0,0.0,0.5957,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.4827,-0.5455,0.0
0.0,1.0,0.0,0.0,0.555,1.0,0,1,0,2,0,0,2,2,1,0.0,1,1.0133,0.9458,1.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,0,0,2,0,0,0,0,0,1.0,3,-0.4806,-0.9665,0.0
0.0,0.0,1.0,0.0,-1.2367,1.0,0,1,2,0,0,2,0,0,0,1.0,2,0.5114,-0.9215,0.0
0.0,0.0,1.0,0.0,-0.8295,1.0,0,0,0,2,0,0,0,0,0,1.0,2,-0.4491,-0.7372,0.0
0.0,1.0,1.0,0.0,1.4508,1.0,2,1,0,2,0,0,0,2,0,1.0,0,0.8255,1.6978,1.0
1.0,0.0,1.0,1.0,1.4915,1.0,0,1,0,0,0,2,2,2,2,1.0,1,1.0116,1.938,0.0
1.0,1.0,0.0,1.0,0.9622,1.0,0,1,2,0,0,0,2,2,1,0.0,1,0.9984,1.3167,0.0
0.0,1.0,0.0,0.0,-1.1553,1.0,2,1,2,0,0,0,0,0,0,1.0,2,0.5148,-0.8733,0.0
1.0,0.0,1.0,0.0,1.2879,1.0,2,0,0,2,2,2,2,0,2,1.0,0,0.3768,1.12,0.0
1.0,0.0,1.0,0.0,1.0843,1.0,2,1,2,2,2,0,2,2,1,1.0,2,1.5085,1.8393,1.0
1.0,0.0,1.0,1.0,1.2065,1.0,2,1,2,2,2,2,2,2,2,0.0,0,1.688,2.1532,0.0
1.0,0.0,1.0,1.0,1.2472,1.0,2,2,1,1,1,1,1,1,2,0.0,1,-1.3331,-0.3123,0.0
0.0,0.0,0.0,0.0,0.84,0.0,1,0,2,2,2,2,2,0,1,1.0,2,-0.371,0.2637,0.0
1.0,0.0,1.0,1.0,-1.1146,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.506,-0.9694,0.0
1.0,1.0,1.0,0.0,0.6771,1.0,2,1,2,2,2,0,0,0,0,1.0,2,0.779,0.8289,0.0
0.0,0.0,1.0,1.0,1.2065,1.0,2,1,2,0,0,0,2,2,2,1.0,0,1.2094,1.9233,0.0
0.0,0.0,1.0,0.0,0.9215,1.0,0,0,2,2,0,2,0,0,2,0.0,3,-0.2646,0.3665,0.0
0.0,1.0,1.0,0.0,1.573,1.0,0,1,2,2,2,2,2,0,2,1.0,2,1.1512,2.1572,0.0
0.0,0.0,1.0,1.0,1.6137,1.0,0,2,1,1,1,1,1,1,2,1.0,1,-1.4844,-0.4219,0.0
1.0,0.0,1.0,1.0,0.1478,0.0,1,0,2,0,2,2,2,2,1,0.0,1,-0.135,-0.0209,0.0
1.0,0.0,1.0,0.0,-0.3002,1.0,0,2,1,1,1,1,1,1,1,1.0,0,-1.4561,-0.7888,0.0
0.0,1.0,1.0,0.0,1.6137,1.0,2,1,2,2,2,2,2,2,2,1.0,0,1.6647,2.6648,0.0
0.0,0.0,0.0,0.0,0.1478,1.0,0,2,1,1,1,1,1,1,1,1.0,0,-1.5126,-0.7073,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,0,2,2,0,1.0,3,-0.0652,-0.9797,0.0
0.0,0.0,1.0,0.0,1.6137,1.0,2,1,2,0,2,0,2,2,2,1.0,2,1.354,2.3231,0.0
1.0,0.0,1.0,1.0,1.0843,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.4927,-0.4828,0.0
1.0,1.0,1.0,0.0,-1.0331,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8222,-0.7087,1.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,2,2,2,2,1,0.0,1,0.3104,-0.9747,0.0
0.0,0.0,1.0,1.0,-0.0966,1.0,2,1,0,2,2,2,2,2,0,1.0,2,1.4204,0.4241,0.0
1.0,0.0,0.0,0.0,1.2879,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.5027,-0.4599,0.0
1.0,0.0,0.0,0.0,1.2472,1.0,2,0,2,2,2,2,0,0,1,0.0,0,0.1342,0.8077,0.0
1.0,1.0,1.0,0.0,1.6137,1.0,2,0,2,2,2,0,2,2,2,0.0,1,0.6544,1.5972,0.0
1.0,0.0,1.0,0.0,-0.9924,1.0,0,1,2,0,0,0,0,0,0,0.0,2,0.3403,-0.728,1.0
0.0,0.0,0.0,0.0,1.2065,1.0,2,0,0,2,2,2,2,2,2,0.0,0,0.656,1.2853,0.0
1.0,0.0,1.0,1.0,1.4101,1.0,2,1,0,2,2,2,2,2,2,1.0,0,1.5434,2.3173,0.0
1.0,0.0,0.0,0.0,-1.0738,1.0,0,0,0,0,0,0,0,0,0,0.0,2,-0.6651,-0.8878,1.0
0.0,0.0,1.0,1.0,1.5323,1.0,2,0,2,0,0,2,2,2,2,1.0,0,0.5264,1.4031,0.0
0.0,1.0,0.0,0.0,-0.5038,1.0,0,1,0,0,0,0,2,0,0,0.0,0,0.5297,-0.2948,0.0
0.0,0.0,0.0,0.0,-1.1146,1.0,2,1,0,0,0,0,0,0,0,0.0,2,0.3602,-0.8297,0.0
0.0,0.0,1.0,1.0,-0.3409,0.0,1,0,2,2,2,0,2,2,1,0.0,2,-0.238,-0.4036,0.0
0.0,0.0,1.0,0.0,-0.8702,1.0,0,0,0,0,0,0,0,0,0,1.0,2,-0.6884,-0.7939,1.0
1.0,0.0,1.0,0.0,1.6137,1.0,2,1,0,2,2,2,2,2,2,1.0,1,1.5235,2.5077,0.0
0.0,0.0,1.0,1.0,1.3694,1.0,0,0,2,2,0,2,0,0,2,1.0,1,-0.2181,0.675,0.0
0.0,0.0,1.0,1.0,0.5143,1.0,0,0,2,0,2,2,2,2,2,1.0,3,0.5397,0.5526,0.0
0.0,0.0,1.0,1.0,1.4915,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.4977,-0.3907,0.0
1.0,1.0,1.0,0.0,-0.7074,1.0,2,1,0,0,0,0,0,2,0,1.0,0,0.6926,-0.4134,1.0
0.0,0.0,0.0,0.0,-0.178,1.0,0,0,0,0,2,0,2,0,0,1.0,0,-0.1732,-0.2805,0.0
0.0,0.0,0.0,0.0,1.5323,1.0,2,1,2,2,2,2,2,2,1,0.0,1,1.688,2.5808,1.0
0.0,0.0,0.0,0.0,0.1478,1.0,0,0,2,2,2,2,0,2,1,1.0,3,0.3586,0.1758,0.0
1.0,1.0,0.0,0.0,-0.6666,1.0,2,1,0,0,0,0,2,0,0,1.0,2,0.7258,-0.4419,1.0
0.0,0.0,0.0,0.0,-0.5852,1.0,2,1,0,0,0,0,2,0,0,1.0,2,0.6793,-0.3214,1.0
0.0,0.0,1.0,0.0,0.0663,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.0931,0.4086,1.0
1.0,0.0,1.0,1.0,0.3921,0.0,1,0,0,2,2,0,0,2,1,1.0,1,-0.6535,-0.1028,0.0
1.0,0.0,0.0,0.0,0.6364,1.0,2,0,2,0,0,2,0,2,1,1.0,0,0.2057,0.5948,0.0
1.0,0.0,1.0,0.0,0.5957,1.0,2,1,0,2,2,2,2,2,0,1.0,2,1.4886,1.255,1.0
0.0,0.0,1.0,1.0,0.2699,1.0,2,1,0,2,2,2,0,0,1,1.0,2,0.8239,0.5265,1.0
0.0,0.0,1.0,1.0,-0.8702,1.0,0,2,1,1,1,1,1,1,2,0.0,1,-1.4578,-0.9181,0.0
1.0,0.0,0.0,0.0,-1.0331,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.4894,-0.9423,0.0
0.0,0.0,0.0,0.0,-1.196,1.0,2,2,1,1,1,1,1,1,0,0.0,3,-1.3348,-0.9693,0.0
1.0,0.0,0.0,0.0,-0.9924,1.0,0,0,2,0,2,0,0,2,0,1.0,2,0.0644,-0.7518,0.0
1.0,0.0,0.0,1.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.506,-0.9988,1.0
1.0,0.0,1.0,1.0,-0.0151,1.0,0,1,2,2,2,0,0,2,1,0.0,3,0.9984,0.3751,0.0
1.0,0.0,1.0,1.0,1.1251,1.0,0,0,2,2,2,2,0,0,1,1.0,0,0.0362,0.7268,0.0
0.0,0.0,1.0,0.0,-0.911,1.0,0,2,1,1,1,1,1,1,0,1.0,0,-1.4894,-0.9245,0.0
0.0,0.0,1.0,0.0,1.573,1.0,2,2,1,1,1,1,1,1,2,1.0,0,-1.3331,-0.2524,0.0
0.0,0.0,1.0,1.0,-1.1553,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4761,-0.9737,1.0
0.0,1.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1492,-0.9768,1.0
0.0,0.0,1.0,1.0,0.4328,0.0,1,0,2,2,0,2,2,0,1,1.0,0,-0.4491,-0.0575,0.0
1.0,0.0,1.0,0.0,1.0843,1.0,2,1,0,0,2,0,2,2,1,1.0,0,1.1546,1.6243,1.0
0.0,0.0,1.0,0.0,-0.3816,1.0,0,0,0,0,2,2,0,0,0,0.0,2,-0.3494,-0.4681,0.0
0.0,0.0,1.0,0.0,1.6137,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.5076,-0.3468,0.0
1.0,0.0,1.0,0.0,-0.4223,1.0,0,0,2,0,0,2,0,0,1,1.0,1,-0.2829,-0.4369,0.0
0.0,0.0,0.0,0.0,-1.2774,0.0,1,0,0,0,0,0,0,0,0,1.0,3,-1.3165,-0.9963,0.0
1.0,0.0,0.0,0.0,1.4915,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3564,-0.2511,0.0
1.0,0.0,0.0,0.0,0.7179,0.0,1,0,2,0,0,2,0,0,1,1.0,3,-0.9759,-0.2353,0.0
0.0,1.0,0.0,0.0,-1.2774,0.0,1,0,0,0,0,0,0,0,0,1.0,2,-1.3149,-0.9963,1.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,0,0,0,0,0,0,0,0,1.0,3,-0.6568,-0.9648,1.0
0.0,0.0,1.0,0.0,-0.7074,1.0,0,1,0,2,0,0,0,0,0,0.0,0,0.3519,-0.5154,0.0
1.0,0.0,0.0,0.0,-0.0558,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.4744,-0.7385,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4827,-0.9985,1.0
1.0,0.0,1.0,0.0,1.3694,1.0,2,1,0,2,2,0,2,2,0,1.0,1,1.3374,2.1418,1.0
0.0,0.0,1.0,1.0,-1.3182,0.0,1,0,2,2,2,2,2,0,2,0.0,1,-0.2895,-0.3949,0.0
1.0,0.0,0.0,1.0,-1.196,1.0,0,0,0,0,0,0,2,0,0,1.0,1,-0.3344,-0.9326,1.0
0.0,0.0,0.0,0.0,-0.9924,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.4877,-0.9449,0.0
1.0,0.0,1.0,1.0,1.2879,1.0,0,0,2,0,2,0,2,2,1,1.0,1,0.2755,1.0625,0.0
0.0,0.0,1.0,0.0,-0.178,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4711,-0.7588,0.0
0.0,0.0,1.0,0.0,1.0029,1.0,2,1,0,0,2,0,2,2,1,1.0,1,1.1961,1.6348,0.0
0.0,0.0,1.0,1.0,-0.7481,1.0,2,1,0,0,2,0,0,2,0,1.0,2,0.7474,-0.4518,1.0
1.0,0.0,0.0,0.0,-0.5445,1.0,0,2,1,1,1,1,1,1,2,1.0,3,-1.4894,-0.8425,0.0
1.0,0.0,1.0,0.0,-0.911,1.0,0,1,0,0,0,0,2,0,0,1.0,2,0.5048,-0.629,1.0
0.0,0.0,1.0,0.0,0.7586,0.0,1,0,0,2,0,0,2,2,0,1.0,2,-0.5023,0.1198,0.0
0.0,0.0,1.0,0.0,1.4101,1.0,2,0,2,2,2,0,0,0,2,0.0,3,0.0295,0.901,0.0
1.0,0.0,1.0,1.0,-0.8702,1.0,0,2,1,1,1,1,1,1,0,1.0,2,-1.4727,-0.8967,0.0
1.0,0.0,1.0,1.0,1.6137,0.0,1,0,2,0,2,2,2,2,2,0.0,0,-0.1267,1.0009,0.0
1.0,0.0,1.0,1.0,1.3694,1.0,0,2,1,1,1,1,1,1,1,1.0,2,-1.4761,-0.4072,0.0
0.0,0.0,0.0,0.0,-0.5852,1.0,2,1,0,0,0,2,2,0,0,1.0,2,0.784,-0.2837,1.0
0.0,0.0,0.0,0.0,-0.9517,1.0,0,2,1,1,1,1,1,1,0,1.0,2,-1.5043,-0.9285,0.0
0.0,0.0,0.0,0.0,-0.9517,1.0,2,1,0,0,0,0,0,0,0,1.0,1,0.3469,-0.7276,0.0
1.0,0.0,1.0,0.0,0.6364,1.0,2,1,2,2,2,0,2,2,0,1.0,0,1.5517,1.3391,0.0
1.0,0.0,0.0,0.0,-0.911,1.0,0,1,0,0,0,0,0,0,0,0.0,3,0.1791,-0.6827,0.0
0.0,0.0,0.0,0.0,-0.9517,1.0,2,1,0,0,0,0,2,2,0,1.0,2,0.9967,-0.6145,1.0
0.0,1.0,0.0,0.0,-0.7888,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.0067,-0.4379,1.0
1.0,0.0,0.0,0.0,-1.1553,1.0,2,1,0,2,0,0,0,0,0,0.0,2,0.4549,-0.8617,1.0
1.0,0.0,0.0,0.0,-1.1553,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1807,-0.9024,1.0
0.0,0.0,1.0,0.0,1.6137,1.0,2,0,2,2,2,2,2,2,2,0.0,0,0.9053,1.8509,0.0
0.0,0.0,1.0,1.0,0.7586,1.0,0,0,2,2,2,2,2,2,2,0.0,1,0.6893,0.9448,0.0
1.0,0.0,1.0,0.0,1.0843,0.0,1,0,0,2,0,0,0,2,0,1.0,0,-0.7881,0.0754,1.0
1.0,0.0,1.0,0.0,-0.911,1.0,2,1,0,0,0,0,2,0,0,1.0,2,0.6926,-0.6481,1.0
1.0,1.0,1.0,0.0,1.1658,1.0,2,1,0,2,0,0,0,0,0,1.0,2,0.5779,1.158,0.0
1.0,0.0,0.0,0.0,0.8807,1.0,0,1,2,0,2,2,0,0,1,0.0,2,0.6527,0.9722,0.0
0.0,0.0,0.0,0.0,0.0256,1.0,2,0,2,2,0,0,0,0,0,1.0,3,-0.1283,-0.1095,0.0
0.0,0.0,0.0,0.0,-0.2187,1.0,0,2,1,1,1,1,1,1,2,1.0,0,-1.4794,-0.7698,0.0
0.0,1.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,2,0,0,1.0,2,0.4799,-0.9725,1.0
1.0,0.0,0.0,0.0,-0.3816,1.0,0,1,0,2,0,0,2,2,0,0.0,3,1.015,-0.0393,0.0
1.0,0.0,0.0,1.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4927,-0.9987,0.0
1.0,0.0,1.0,1.0,0.5143,1.0,0,0,2,2,2,2,2,2,2,1.0,3,0.651,0.6958,0.0
0.0,0.0,1.0,1.0,0.2699,1.0,0,2,1,1,1,1,1,1,2,1.0,0,-1.4927,-0.63,0.0
1.0,0.0,0.0,0.0,-1.1146,1.0,0,0,0,0,2,0,2,2,1,1.0,3,0.1741,-0.854,1.0
1.0,0.0,1.0,1.0,1.6137,1.0,2,0,2,2,2,2,2,0,2,0.0,0,0.5829,1.5599,0.0
0.0,0.0,1.0,1.0,1.0436,1.0,2,0,0,2,0,0,2,0,0,1.0,0,0.0677,0.7454,0.0
0.0,0.0,0.0,0.0,1.5323,0.0,1,0,2,2,2,2,0,0,2,1.0,0,-0.6701,0.3427,0.0
1.0,0.0,1.0,1.0,1.1658,1.0,0,1,0,2,0,2,2,2,1,1.0,0,1.1197,1.7056,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,1,0,0,0,0,0,0,0,0.0,3,0.1974,-0.9504,0.0
0.0,0.0,1.0,1.0,0.555,1.0,2,2,1,1,1,1,1,1,1,0.0,3,-1.3232,-0.4927,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,2,0,0,0,0,0,0,0,0,1.0,0,-0.4923,-0.9854,1.0
0.0,0.0,1.0,0.0,-0.4223,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1492,-0.3214,1.0
0.0,0.0,0.0,0.0,0.6364,1.0,0,1,2,0,2,2,2,2,2,1.0,1,1.2543,1.1577,0.0
1.0,0.0,0.0,0.0,1.2879,1.0,2,0,0,2,2,2,2,2,2,0.0,1,0.7242,1.4792,0.0
1.0,0.0,1.0,1.0,1.6137,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3448,-0.282,0.0
0.0,0.0,1.0,1.0,-0.8295,1.0,0,0,0,0,2,0,2,0,0,1.0,1,-0.2131,-0.6805,0.0
0.0,1.0,1.0,0.0,0.0663,1.0,2,1,0,2,2,0,0,2,0,1.0,2,0.9801,0.4131,1.0
0.0,0.0,1.0,1.0,1.6137,1.0,0,0,2,2,2,0,0,2,2,0.0,1,0.1326,1.1506,0.0
1.0,0.0,1.0,0.0,-0.1373,1.0,2,1,0,2,2,0,0,0,0,1.0,2,0.6992,0.0699,0.0
1.0,0.0,1.0,1.0,0.0256,1.0,0,2,1,1,1,1,1,1,1,0.0,1,-1.4844,-0.7335,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4761,-0.9984,0.0
0.0,0.0,1.0,1.0,1.2065,1.0,2,1,0,2,2,2,2,2,1,1.0,2,1.5301,2.0127,0.0
1.0,0.0,1.0,0.0,0.3514,1.0,2,0,0,0,2,0,2,2,1,1.0,2,0.2738,0.3175,1.0
0.0,0.0,0.0,0.0,1.2879,1.0,2,1,0,0,2,0,2,2,1,1.0,1,1.1728,1.7537,1.0
0.0,0.0,0.0,0.0,-1.1553,1.0,0,1,0,0,2,0,0,2,0,1.0,1,0.6012,-0.8663,0.0
0.0,0.0,0.0,0.0,-0.3409,1.0,2,1,2,0,0,2,0,0,0,1.0,2,0.651,-0.1518,0.0
0.0,0.0,1.0,1.0,-0.7481,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.5027,-0.8774,0.0
1.0,0.0,0.0,1.0,-1.196,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4894,-0.9817,0.0
0.0,1.0,0.0,0.0,-1.1553,1.0,0,1,0,2,2,0,2,2,0,1.0,1,1.1645,-0.8119,1.0
0.0,0.0,0.0,1.0,-0.5852,0.0,1,0,0,0,0,0,0,2,0,1.0,2,-0.9892,-0.7633,1.0
